year,quarter,date_range,court_type,crown_court_centre,local_criminal_justice_board,region,yearquarter,offence_type,variable_type,value
2015,Q2,Apr-Jun 2015,Crown,Salisbury,Wiltshire,South West,2015Q2,Summary Motoring,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Swindon,Wiltshire,South West,2015Q2,Summary Motoring,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Mold,North Wales,Wales,2015Q2,Summary Motoring,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Cardiff,South Wales,Wales,2015Q2,Summary Motoring,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q2,Summary Motoring,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Swansea,South Wales,Wales,2015Q2,Summary Motoring,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Central Criminal Court,Central London,London,2015Q2,Unknown,Receipts,13
2015,Q2,Apr-Jun 2015,Crown,Southwark,Central London,London,2015Q2,Unknown,Receipts,23
2015,Q2,Apr-Jun 2015,Crown,Snaresbrook,North East London,London,2015Q2,Unknown,Receipts,50
2015,Q2,Apr-Jun 2015,Crown,Harrow,North West London,London,2015Q2,Unknown,Receipts,28
2015,Q2,Apr-Jun 2015,Crown,Wood Green,North West London,London,2015Q2,Unknown,Receipts,22
2015,Q2,Apr-Jun 2015,Crown,Croydon,South East London,London,2015Q2,Unknown,Receipts,28
2015,Q2,Apr-Jun 2015,Crown,Inner London Sessions House,South East London,London,2015Q2,Unknown,Receipts,16
2015,Q2,Apr-Jun 2015,Crown,Woolwich,South East London,London,2015Q2,Unknown,Receipts,24
2015,Q2,Apr-Jun 2015,Crown,Blackfriars,South West London,London,2015Q2,Unknown,Receipts,13
2015,Q2,Apr-Jun 2015,Crown,Isleworth,South West London,London,2015Q2,Unknown,Receipts,55
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Thames,South West London,London,2015Q2,Unknown,Receipts,11
2015,Q2,Apr-Jun 2015,Crown,Derby,Derbyshire,Midlands,2015Q2,Unknown,Receipts,14
2015,Q2,Apr-Jun 2015,Crown,Leicester,Leicestershire,Midlands,2015Q2,Unknown,Receipts,26
2015,Q2,Apr-Jun 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q2,Unknown,Receipts,15
2015,Q2,Apr-Jun 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q2,Unknown,Receipts,7
2015,Q2,Apr-Jun 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q2,Unknown,Receipts,34
2015,Q2,Apr-Jun 2015,Crown,Stafford,Staffordshire,Midlands,2015Q2,Unknown,Receipts,7
2015,Q2,Apr-Jun 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q2,Unknown,Receipts,16
2015,Q2,Apr-Jun 2015,Crown,Warwick,Warwickshire,Midlands,2015Q2,Unknown,Receipts,14
2015,Q2,Apr-Jun 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q2,Unknown,Receipts,4
2015,Q2,Apr-Jun 2015,Crown,Worcester,West Mercia,Midlands,2015Q2,Unknown,Receipts,34
2015,Q2,Apr-Jun 2015,Crown,Birmingham,West Midlands,Midlands,2015Q2,Unknown,Receipts,37
2015,Q2,Apr-Jun 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q2,Unknown,Receipts,25
2015,Q2,Apr-Jun 2015,Crown,Teesside,Cleveland,North East,2015Q2,Unknown,Receipts,23
2015,Q2,Apr-Jun 2015,Crown,Durham,Durham,North East,2015Q2,Unknown,Receipts,4
2015,Q2,Apr-Jun 2015,Crown,Great Grimsby,Humberside,North East,2015Q2,Unknown,Receipts,1
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q2,Unknown,Receipts,4
2015,Q2,Apr-Jun 2015,Crown,Sheffield,Humberside,North East,2015Q2,Unknown,Receipts,7
2015,Q2,Apr-Jun 2015,Crown,York,North Yorkshire,North East,2015Q2,Unknown,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q2,Unknown,Receipts,24
2015,Q2,Apr-Jun 2015,Crown,Bradford,West Yorkshire,North East,2015Q2,Unknown,Receipts,6
2015,Q2,Apr-Jun 2015,Crown,Leeds,West Yorkshire,North East,2015Q2,Unknown,Receipts,29
2015,Q2,Apr-Jun 2015,Crown,Chester,Cheshire,North West,2015Q2,Unknown,Receipts,8
2015,Q2,Apr-Jun 2015,Crown,Carlisle,Cumbria,North West,2015Q2,Unknown,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Bolton,Greater Manchester,North West,2015Q2,Unknown,Receipts,4
2015,Q2,Apr-Jun 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q2,Unknown,Receipts,21
2015,Q2,Apr-Jun 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q2,Unknown,Receipts,3
2015,Q2,Apr-Jun 2015,Crown,Burnley,Lancashire,North West,2015Q2,Unknown,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Preston,Lancashire,North West,2015Q2,Unknown,Receipts,-1
2015,Q2,Apr-Jun 2015,Crown,Liverpool,Merseyside,North West,2015Q2,Unknown,Receipts,20
2015,Q2,Apr-Jun 2015,Crown,Luton,Bedfordshire,South East,2015Q2,Unknown,Receipts,8
2015,Q2,Apr-Jun 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q2,Unknown,Receipts,6
2015,Q2,Apr-Jun 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q2,Unknown,Receipts,3
2015,Q2,Apr-Jun 2015,Crown,Basildon,Essex,South East,2015Q2,Unknown,Receipts,17
2015,Q2,Apr-Jun 2015,Crown,Chelmsford,Essex,South East,2015Q2,Unknown,Receipts,16
2015,Q2,Apr-Jun 2015,Crown,St Albans,Hertfordshire,South East,2015Q2,Unknown,Receipts,7
2015,Q2,Apr-Jun 2015,Crown,Canterbury,Kent,South East,2015Q2,Unknown,Receipts,3
2015,Q2,Apr-Jun 2015,Crown,Maidstone,Kent,South East,2015Q2,Unknown,Receipts,12
2015,Q2,Apr-Jun 2015,Crown,Norwich,Norfolk,South East,2015Q2,Unknown,Receipts,5
2015,Q2,Apr-Jun 2015,Crown,Ipswich,Suffolk,South East,2015Q2,Unknown,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Guildford,Surrey,South East,2015Q2,Unknown,Receipts,15
2015,Q2,Apr-Jun 2015,Crown,Chichester,Sussex,South East,2015Q2,Unknown,Receipts,3
2015,Q2,Apr-Jun 2015,Crown,Lewes,Sussex,South East,2015Q2,Unknown,Receipts,7
2015,Q2,Apr-Jun 2015,Crown,Aylesbury,Thames Valley,South East,2015Q2,Unknown,Receipts,11
2015,Q2,Apr-Jun 2015,Crown,Oxford,Thames Valley,South East,2015Q2,Unknown,Receipts,5
2015,Q2,Apr-Jun 2015,Crown,Reading,Thames Valley,South East,2015Q2,Unknown,Receipts,5
2015,Q2,Apr-Jun 2015,Crown,Bristol,Avon & Somerset,South West,2015Q2,Unknown,Receipts,10
2015,Q2,Apr-Jun 2015,Crown,Taunton,Avon & Somerset,South West,2015Q2,Unknown,Receipts,3
2015,Q2,Apr-Jun 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q2,Unknown,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q2,Unknown,Receipts,3
2015,Q2,Apr-Jun 2015,Crown,Truro,Devon & Cornwall,South West,2015Q2,Unknown,Receipts,7
2015,Q2,Apr-Jun 2015,Crown,Bournemouth,Dorset,South West,2015Q2,Unknown,Receipts,4
2015,Q2,Apr-Jun 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q2,Unknown,Receipts,1
2015,Q2,Apr-Jun 2015,Crown,Gloucester,Gloucestershire,South West,2015Q2,Unknown,Receipts,3
2015,Q2,Apr-Jun 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q2,Unknown,Receipts,
2015,Q2,Apr-Jun 2015,Crown,Portsmouth,Hampshire,South West,2015Q2,Unknown,Receipts,10
2015,Q2,Apr-Jun 2015,Crown,Southampton,Hampshire,South West,2015Q2,Unknown,Receipts,8
2015,Q2,Apr-Jun 2015,Crown,Winchester,Hampshire,South West,2015Q2,Unknown,Receipts,3
2015,Q2,Apr-Jun 2015,Crown,Salisbury,Wiltshire,South West,2015Q2,Unknown,Receipts,2
2015,Q2,Apr-Jun 2015,Crown,Swindon,Wiltshire,South West,2015Q2,Unknown,Receipts,4
2015,Q2,Apr-Jun 2015,Crown,Mold,North Wales,Wales,2015Q2,Unknown,Receipts,11
2015,Q2,Apr-Jun 2015,Crown,Cardiff,South Wales,Wales,2015Q2,Unknown,Receipts,35
2015,Q2,Apr-Jun 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q2,Unknown,Receipts,18
2015,Q2,Apr-Jun 2015,Crown,Swansea,South Wales,Wales,2015Q2,Unknown,Receipts,17
2015,Q2,Apr-Jun 2015,Crown,Central Criminal Court,Central London,London,2015Q2,Total,Receipts,244
2015,Q2,Apr-Jun 2015,Crown,Southwark,Central London,London,2015Q2,Total,Receipts,282
2015,Q2,Apr-Jun 2015,Crown,Snaresbrook,North East London,London,2015Q2,Total,Receipts,698
2015,Q2,Apr-Jun 2015,Crown,Harrow,North West London,London,2015Q2,Total,Receipts,363
2015,Q2,Apr-Jun 2015,Crown,Wood Green,North West London,London,2015Q2,Total,Receipts,394
2015,Q2,Apr-Jun 2015,Crown,Croydon,South East London,London,2015Q2,Total,Receipts,300
2015,Q2,Apr-Jun 2015,Crown,Inner London Sessions House,South East London,London,2015Q2,Total,Receipts,291
2015,Q2,Apr-Jun 2015,Crown,Woolwich,South East London,London,2015Q2,Total,Receipts,408
2015,Q2,Apr-Jun 2015,Crown,Blackfriars,South West London,London,2015Q2,Total,Receipts,339
2015,Q2,Apr-Jun 2015,Crown,Isleworth,South West London,London,2015Q2,Total,Receipts,587
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Thames,South West London,London,2015Q2,Total,Receipts,251
2015,Q2,Apr-Jun 2015,Crown,Derby,Derbyshire,Midlands,2015Q2,Total,Receipts,313
2015,Q2,Apr-Jun 2015,Crown,Leicester,Leicestershire,Midlands,2015Q2,Total,Receipts,363
2015,Q2,Apr-Jun 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q2,Total,Receipts,197
2015,Q2,Apr-Jun 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q2,Total,Receipts,237
2015,Q2,Apr-Jun 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q2,Total,Receipts,597
2015,Q2,Apr-Jun 2015,Crown,Stafford,Staffordshire,Midlands,2015Q2,Total,Receipts,208
2015,Q2,Apr-Jun 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q2,Total,Receipts,183
2015,Q2,Apr-Jun 2015,Crown,Warwick,Warwickshire,Midlands,2015Q2,Total,Receipts,251
2015,Q2,Apr-Jun 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q2,Total,Receipts,102
2015,Q2,Apr-Jun 2015,Crown,Worcester,West Mercia,Midlands,2015Q2,Total,Receipts,256
2015,Q2,Apr-Jun 2015,Crown,Birmingham,West Midlands,Midlands,2015Q2,Total,Receipts,666
2015,Q2,Apr-Jun 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q2,Total,Receipts,490
2015,Q2,Apr-Jun 2015,Crown,Teesside,Cleveland,North East,2015Q2,Total,Receipts,428
2015,Q2,Apr-Jun 2015,Crown,Durham,Durham,North East,2015Q2,Total,Receipts,181
2015,Q2,Apr-Jun 2015,Crown,Great Grimsby,Humberside,North East,2015Q2,Total,Receipts,120
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q2,Total,Receipts,169
2015,Q2,Apr-Jun 2015,Crown,Sheffield,Humberside,North East,2015Q2,Total,Receipts,530
2015,Q2,Apr-Jun 2015,Crown,York,North Yorkshire,North East,2015Q2,Total,Receipts,238
2015,Q2,Apr-Jun 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q2,Total,Receipts,607
2015,Q2,Apr-Jun 2015,Crown,Bradford,West Yorkshire,North East,2015Q2,Total,Receipts,322
2015,Q2,Apr-Jun 2015,Crown,Leeds,West Yorkshire,North East,2015Q2,Total,Receipts,731
2015,Q2,Apr-Jun 2015,Crown,Chester,Cheshire,North West,2015Q2,Total,Receipts,397
2015,Q2,Apr-Jun 2015,Crown,Carlisle,Cumbria,North West,2015Q2,Total,Receipts,128
2015,Q2,Apr-Jun 2015,Crown,Bolton,Greater Manchester,North West,2015Q2,Total,Receipts,192
2015,Q2,Apr-Jun 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q2,Total,Receipts,536
2015,Q2,Apr-Jun 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q2,Total,Receipts,541
2015,Q2,Apr-Jun 2015,Crown,Burnley,Lancashire,North West,2015Q2,Total,Receipts,157
2015,Q2,Apr-Jun 2015,Crown,Preston,Lancashire,North West,2015Q2,Total,Receipts,512
2015,Q2,Apr-Jun 2015,Crown,Liverpool,Merseyside,North West,2015Q2,Total,Receipts,792
2015,Q2,Apr-Jun 2015,Crown,Luton,Bedfordshire,South East,2015Q2,Total,Receipts,232
2015,Q2,Apr-Jun 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q2,Total,Receipts,142
2015,Q2,Apr-Jun 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q2,Total,Receipts,145
2015,Q2,Apr-Jun 2015,Crown,Basildon,Essex,South East,2015Q2,Total,Receipts,312
2015,Q2,Apr-Jun 2015,Crown,Chelmsford,Essex,South East,2015Q2,Total,Receipts,301
2015,Q2,Apr-Jun 2015,Crown,St Albans,Hertfordshire,South East,2015Q2,Total,Receipts,236
2015,Q2,Apr-Jun 2015,Crown,Canterbury,Kent,South East,2015Q2,Total,Receipts,370
2015,Q2,Apr-Jun 2015,Crown,Maidstone,Kent,South East,2015Q2,Total,Receipts,314
2015,Q2,Apr-Jun 2015,Crown,Norwich,Norfolk,South East,2015Q2,Total,Receipts,216
2015,Q2,Apr-Jun 2015,Crown,Ipswich,Suffolk,South East,2015Q2,Total,Receipts,181
2015,Q2,Apr-Jun 2015,Crown,Guildford,Surrey,South East,2015Q2,Total,Receipts,255
2015,Q2,Apr-Jun 2015,Crown,Chichester,Sussex,South East,2015Q2,Total,Receipts,81
2015,Q2,Apr-Jun 2015,Crown,Lewes,Sussex,South East,2015Q2,Total,Receipts,372
2015,Q2,Apr-Jun 2015,Crown,Aylesbury,Thames Valley,South East,2015Q2,Total,Receipts,203
2015,Q2,Apr-Jun 2015,Crown,Oxford,Thames Valley,South East,2015Q2,Total,Receipts,163
2015,Q2,Apr-Jun 2015,Crown,Reading,Thames Valley,South East,2015Q2,Total,Receipts,270
2015,Q2,Apr-Jun 2015,Crown,Bristol,Avon & Somerset,South West,2015Q2,Total,Receipts,371
2015,Q2,Apr-Jun 2015,Crown,Taunton,Avon & Somerset,South West,2015Q2,Total,Receipts,122
2015,Q2,Apr-Jun 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q2,Total,Receipts,155
2015,Q2,Apr-Jun 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q2,Total,Receipts,117
2015,Q2,Apr-Jun 2015,Crown,Truro,Devon & Cornwall,South West,2015Q2,Total,Receipts,136
2015,Q2,Apr-Jun 2015,Crown,Bournemouth,Dorset,South West,2015Q2,Total,Receipts,161
2015,Q2,Apr-Jun 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q2,Total,Receipts,29
2015,Q2,Apr-Jun 2015,Crown,Gloucester,Gloucestershire,South West,2015Q2,Total,Receipts,133
2015,Q2,Apr-Jun 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q2,Total,Receipts,29
2015,Q2,Apr-Jun 2015,Crown,Portsmouth,Hampshire,South West,2015Q2,Total,Receipts,141
2015,Q2,Apr-Jun 2015,Crown,Southampton,Hampshire,South West,2015Q2,Total,Receipts,186
2015,Q2,Apr-Jun 2015,Crown,Winchester,Hampshire,South West,2015Q2,Total,Receipts,163
2015,Q2,Apr-Jun 2015,Crown,Salisbury,Wiltshire,South West,2015Q2,Total,Receipts,29
2015,Q2,Apr-Jun 2015,Crown,Swindon,Wiltshire,South West,2015Q2,Total,Receipts,136
2015,Q2,Apr-Jun 2015,Crown,Mold,North Wales,Wales,2015Q2,Total,Receipts,232
2015,Q2,Apr-Jun 2015,Crown,Cardiff,South Wales,Wales,2015Q2,Total,Receipts,519
2015,Q2,Apr-Jun 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q2,Total,Receipts,121
2015,Q2,Apr-Jun 2015,Crown,Swansea,South Wales,Wales,2015Q2,Total,Receipts,265
2015,Q2,Apr-Jun 2015,Crown,Central Criminal Court,Central London,London,2015Q2,Violence Against The Person,Disposals,90
2015,Q2,Apr-Jun 2015,Crown,Southwark,Central London,London,2015Q2,Violence Against The Person,Disposals,28
2015,Q2,Apr-Jun 2015,Crown,Snaresbrook,North East London,London,2015Q2,Violence Against The Person,Disposals,139
2015,Q2,Apr-Jun 2015,Crown,Harrow,North West London,London,2015Q2,Violence Against The Person,Disposals,72
2015,Q2,Apr-Jun 2015,Crown,Wood Green,North West London,London,2015Q2,Violence Against The Person,Disposals,97
2015,Q2,Apr-Jun 2015,Crown,Croydon,South East London,London,2015Q2,Violence Against The Person,Disposals,61
2015,Q2,Apr-Jun 2015,Crown,Inner London Sessions House,South East London,London,2015Q2,Violence Against The Person,Disposals,70
2015,Q2,Apr-Jun 2015,Crown,Woolwich,South East London,London,2015Q2,Violence Against The Person,Disposals,76
2015,Q2,Apr-Jun 2015,Crown,Blackfriars,South West London,London,2015Q2,Violence Against The Person,Disposals,54
2015,Q2,Apr-Jun 2015,Crown,Isleworth,South West London,London,2015Q2,Violence Against The Person,Disposals,91
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Thames,South West London,London,2015Q2,Violence Against The Person,Disposals,67
2015,Q2,Apr-Jun 2015,Crown,Derby,Derbyshire,Midlands,2015Q2,Violence Against The Person,Disposals,58
2015,Q2,Apr-Jun 2015,Crown,Leicester,Leicestershire,Midlands,2015Q2,Violence Against The Person,Disposals,80
2015,Q2,Apr-Jun 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q2,Violence Against The Person,Disposals,37
2015,Q2,Apr-Jun 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q2,Violence Against The Person,Disposals,46
2015,Q2,Apr-Jun 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q2,Violence Against The Person,Disposals,122
2015,Q2,Apr-Jun 2015,Crown,Stafford,Staffordshire,Midlands,2015Q2,Violence Against The Person,Disposals,37
2015,Q2,Apr-Jun 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q2,Violence Against The Person,Disposals,34
2015,Q2,Apr-Jun 2015,Crown,Warwick,Warwickshire,Midlands,2015Q2,Violence Against The Person,Disposals,74
2015,Q2,Apr-Jun 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q2,Violence Against The Person,Disposals,25
2015,Q2,Apr-Jun 2015,Crown,Worcester,West Mercia,Midlands,2015Q2,Violence Against The Person,Disposals,51
2015,Q2,Apr-Jun 2015,Crown,Birmingham,West Midlands,Midlands,2015Q2,Violence Against The Person,Disposals,159
2015,Q2,Apr-Jun 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q2,Violence Against The Person,Disposals,118
2015,Q2,Apr-Jun 2015,Crown,Teesside,Cleveland,North East,2015Q2,Violence Against The Person,Disposals,80
2015,Q2,Apr-Jun 2015,Crown,Durham,Durham,North East,2015Q2,Violence Against The Person,Disposals,39
2015,Q2,Apr-Jun 2015,Crown,Great Grimsby,Humberside,North East,2015Q2,Violence Against The Person,Disposals,32
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q2,Violence Against The Person,Disposals,65
2015,Q2,Apr-Jun 2015,Crown,Sheffield,Humberside,North East,2015Q2,Violence Against The Person,Disposals,131
2015,Q2,Apr-Jun 2015,Crown,York,North Yorkshire,North East,2015Q2,Violence Against The Person,Disposals,38
2015,Q2,Apr-Jun 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q2,Violence Against The Person,Disposals,146
2015,Q2,Apr-Jun 2015,Crown,Bradford,West Yorkshire,North East,2015Q2,Violence Against The Person,Disposals,86
2015,Q2,Apr-Jun 2015,Crown,Leeds,West Yorkshire,North East,2015Q2,Violence Against The Person,Disposals,142
2015,Q2,Apr-Jun 2015,Crown,Chester,Cheshire,North West,2015Q2,Violence Against The Person,Disposals,82
2015,Q2,Apr-Jun 2015,Crown,Carlisle,Cumbria,North West,2015Q2,Violence Against The Person,Disposals,44
2015,Q2,Apr-Jun 2015,Crown,Bolton,Greater Manchester,North West,2015Q2,Violence Against The Person,Disposals,59
2015,Q2,Apr-Jun 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q2,Violence Against The Person,Disposals,105
2015,Q2,Apr-Jun 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q2,Violence Against The Person,Disposals,138
2015,Q2,Apr-Jun 2015,Crown,Burnley,Lancashire,North West,2015Q2,Violence Against The Person,Disposals,39
2015,Q2,Apr-Jun 2015,Crown,Preston,Lancashire,North West,2015Q2,Violence Against The Person,Disposals,151
2015,Q2,Apr-Jun 2015,Crown,Liverpool,Merseyside,North West,2015Q2,Violence Against The Person,Disposals,200
2015,Q2,Apr-Jun 2015,Crown,Luton,Bedfordshire,South East,2015Q2,Violence Against The Person,Disposals,62
2015,Q2,Apr-Jun 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q2,Violence Against The Person,Disposals,41
2015,Q2,Apr-Jun 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q2,Violence Against The Person,Disposals,29
2015,Q2,Apr-Jun 2015,Crown,Basildon,Essex,South East,2015Q2,Violence Against The Person,Disposals,57
2015,Q2,Apr-Jun 2015,Crown,Chelmsford,Essex,South East,2015Q2,Violence Against The Person,Disposals,58
2015,Q2,Apr-Jun 2015,Crown,St Albans,Hertfordshire,South East,2015Q2,Violence Against The Person,Disposals,43
2015,Q2,Apr-Jun 2015,Crown,Canterbury,Kent,South East,2015Q2,Violence Against The Person,Disposals,68
2015,Q2,Apr-Jun 2015,Crown,Maidstone,Kent,South East,2015Q2,Violence Against The Person,Disposals,73
2015,Q2,Apr-Jun 2015,Crown,Norwich,Norfolk,South East,2015Q2,Violence Against The Person,Disposals,70
2015,Q2,Apr-Jun 2015,Crown,Ipswich,Suffolk,South East,2015Q2,Violence Against The Person,Disposals,50
2015,Q2,Apr-Jun 2015,Crown,Guildford,Surrey,South East,2015Q2,Violence Against The Person,Disposals,48
2015,Q2,Apr-Jun 2015,Crown,Chichester,Sussex,South East,2015Q2,Violence Against The Person,Disposals,20
2015,Q2,Apr-Jun 2015,Crown,Lewes,Sussex,South East,2015Q2,Violence Against The Person,Disposals,89
2015,Q2,Apr-Jun 2015,Crown,Aylesbury,Thames Valley,South East,2015Q2,Violence Against The Person,Disposals,50
2015,Q2,Apr-Jun 2015,Crown,Oxford,Thames Valley,South East,2015Q2,Violence Against The Person,Disposals,39
2015,Q2,Apr-Jun 2015,Crown,Reading,Thames Valley,South East,2015Q2,Violence Against The Person,Disposals,50
2015,Q2,Apr-Jun 2015,Crown,Bristol,Avon & Somerset,South West,2015Q2,Violence Against The Person,Disposals,92
2015,Q2,Apr-Jun 2015,Crown,Taunton,Avon & Somerset,South West,2015Q2,Violence Against The Person,Disposals,21
2015,Q2,Apr-Jun 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q2,Violence Against The Person,Disposals,59
2015,Q2,Apr-Jun 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q2,Violence Against The Person,Disposals,24
2015,Q2,Apr-Jun 2015,Crown,Truro,Devon & Cornwall,South West,2015Q2,Violence Against The Person,Disposals,27
2015,Q2,Apr-Jun 2015,Crown,Bournemouth,Dorset,South West,2015Q2,Violence Against The Person,Disposals,27
2015,Q2,Apr-Jun 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q2,Violence Against The Person,Disposals,13
2015,Q2,Apr-Jun 2015,Crown,Gloucester,Gloucestershire,South West,2015Q2,Violence Against The Person,Disposals,39
2015,Q2,Apr-Jun 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q2,Violence Against The Person,Disposals,4
2015,Q2,Apr-Jun 2015,Crown,Portsmouth,Hampshire,South West,2015Q2,Violence Against The Person,Disposals,37
2015,Q2,Apr-Jun 2015,Crown,Southampton,Hampshire,South West,2015Q2,Violence Against The Person,Disposals,33
2015,Q2,Apr-Jun 2015,Crown,Winchester,Hampshire,South West,2015Q2,Violence Against The Person,Disposals,41
2015,Q2,Apr-Jun 2015,Crown,Salisbury,Wiltshire,South West,2015Q2,Violence Against The Person,Disposals,5
2015,Q2,Apr-Jun 2015,Crown,Swindon,Wiltshire,South West,2015Q2,Violence Against The Person,Disposals,22
2015,Q2,Apr-Jun 2015,Crown,Mold,North Wales,Wales,2015Q2,Violence Against The Person,Disposals,62
2015,Q2,Apr-Jun 2015,Crown,Cardiff,South Wales,Wales,2015Q2,Violence Against The Person,Disposals,153
2015,Q2,Apr-Jun 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q2,Violence Against The Person,Disposals,42
2015,Q2,Apr-Jun 2015,Crown,Swansea,South Wales,Wales,2015Q2,Violence Against The Person,Disposals,83
2015,Q2,Apr-Jun 2015,Crown,Central Criminal Court,Central London,London,2015Q2,Sexual Offences,Disposals,10
2015,Q2,Apr-Jun 2015,Crown,Southwark,Central London,London,2015Q2,Sexual Offences,Disposals,12
2015,Q2,Apr-Jun 2015,Crown,Snaresbrook,North East London,London,2015Q2,Sexual Offences,Disposals,51
